BLK22101,CUERO     ,MARQUINHO LISO                ,GRIS                          ,16-18,ACONDICIONADO  ,REPROCESO           ,         5,                    ,2018/12/31
BLK37623,CUERO     ,MARQUINHO LISO                ,GRIS                          ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,        19,                    ,2019/12/24
BLK37622,CUERO     ,MARQUINHO LISO                ,CHOCOLATE                     ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,        14,                    ,2019/12/24
BLK23195,CUERO     ,MARQUINHO LISO                ,AZUL OSCURO                   ,12-14,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2018/12/31
BLK46518,CUERO     ,MARQUINHO LISO                ,VARIOS                        ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         4,VARIOS              ,2023/12/18
BLK44340,CUERO     ,MARQUINHO LISO                ,VAINILLA                      ,10-12,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2022/12/09
BLK37629,CUERO     ,MARQUINHO LISO                ,VAINILLA                      ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,        18,                    ,2019/12/24
BLK37621,CUERO     ,MARQUINHO LISO                ,CAREY                         ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,         4,                    ,2019/12/24
BLK37626,CUERO     ,MARQUINHO LISO                ,NARANJA                       ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,        23,                    ,2019/12/24
BLK37627,CUERO     ,MARQUINHO LISO                ,PLOMO                         ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/24
BLK37616,CUERO     ,MARQUINHO LISO                ,AZUL ELECTRICO                ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/24
BLK37617,CUERO     ,MARQUINHO LISO                ,AZUL ELECTRICO                ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2020/12/16
BLK44329,CUERO     ,MARQUINHO LISO                ,ABEDUL                        ,14-16,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2022/12/07
BLK37615,CUERO     ,MARQUINHO LISO                ,ABEDUL                        ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2020/12/16
BLK37647,CUERO     ,PROVIDENCIA                   ,NATURAL                       ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/24
BLK37646,CUERO     ,PROVIDENCIA                   ,NARANJA                       ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/23
BLK37511,CUERO     ,ANTONY                        ,ROJO                          ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/24
BLK27321,CUERO     ,ANTONY                        ,CARAMELO                      ,16-18,ACONDICIONADO  ,REPROCESO           ,         4,                    ,2018/12/31
BLK27265,CUERO     ,ANTONY                        ,CARAMELO                      ,16-18,ACONDICIONADO  ,REPROCESO           ,        17,                    ,2018/12/31
BLK28216,CUERO     ,ANTONY                        ,CARAMELO                      ,16-18,ACONDICIONADO  ,REPROCESO           ,         9,                    ,2018/12/31
BLK37510,CUERO     ,ANTONY                        ,CIGARRO                       ,16-18,ACONDICIONADO  ,REP. ALMACEN        ,        13,                    ,2019/12/24
BLK46522,CUERO     ,ANTONY                        ,VARIOS                        ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         6,VARIOS              ,2023/12/18
BLK37596,CUERO     ,CAPUCHINO                     ,AZUL                          ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/24
BLK37598,CUERO     ,CAPUCHINO                     ,ROJO                          ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         3,                    ,2019/12/24
BLK23618,CUERO     ,CAPUCHINO                     ,BEIGE                         ,14-16,ACONDICIONADO  ,REPROCESO           ,         3,                    ,2018/12/31
BLK37597,CUERO     ,CAPUCHINO                     ,BEIGE                         ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         2,                    ,2019/12/24
BLK23698,CUERO     ,CAPUCHINO                     ,GRIS                          ,14-16,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2018/12/31
BLK39883,CUERO     ,LOAFER                        ,NEGRO                         ,18-20,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2019/10/30
BLK33835,CUERO     ,LOAFER                        ,VINOTINTO                     ,16-18,ACONDICIONADO  ,REPROCESO           ,         4,ARTURO ROA          ,2018/12/31
BLK26235,CUERO     ,MARACANA                      ,AZUL                          ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2018/12/31
BLK27637,CUERO     ,MARACANA                      ,MIEL                          ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,        12,                    ,2018/12/31
BLK37614,CUERO     ,MARACANA                      ,MIEL                          ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         2,                    ,2019/12/24
BLK36594,CUERO     ,MARACANA                      ,COGNAC                        ,15-17,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2022/12/10
BLK32374,CUERO     ,MARACANA                      ,COGNAC                        ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         8,                    ,2019/12/03
BLK38415,CUERO     ,MARACANA                      ,ROJO                          ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/05
BLK30943,CUERO     ,MARACANA                      ,BEIGE                         ,15-17,ACONDICIONADO  ,REPROCESO           ,         1,ROMULO LTDA         ,2018/12/31
BLK36390,CUERO     ,MARACANA                      ,BEIGE                         ,15-17,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2018/12/31
BLK31888,CUERO     ,MARACANA                      ,BEIGE                         ,15-17,ACONDICIONADO  ,REPROCESO           ,        21,                    ,2019/12/03
BLK32226,CUERO     ,MARACANA                      ,BEIGE                         ,15-17,ACONDICIONADO  ,REPROCESO           ,        15,ROMULO LTDA         ,2019/12/04
BLK35021,CUERO     ,MARACANA                      ,BEIGE                         ,15-17,ACONDICIONADO  ,REPROCESO           ,         4,ROMULO LTDA         ,2019/12/20
BLK35700,CUERO     ,MARACANA                      ,BEIGE                         ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         8,                    ,2019/12/20
BLK30276,CUERO     ,MARACANA                      ,AMARILLO                      ,15-17,ACONDICIONADO  ,REPROCESO           ,         4,                    ,2018/12/31
BLK26495,CUERO     ,MARACANA                      ,GRIS                          ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2018/12/31
BLK25017,CUERO     ,MARACANA                      ,CARAMELO                      ,15-17,ACONDICIONADO  ,REPROCESO           ,         8,                    ,2018/12/31
BLK27327,CUERO     ,MARACANA                      ,CARAMELO                      ,15-17,ACONDICIONADO  ,REPROCESO           ,         8,                    ,2018/12/31
BLK37613,CUERO     ,MARACANA                      ,HUESO                         ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2020/12/16
BLK28113,CUERO     ,MARACANA                      ,ROSSE                         ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,        38,                    ,2018/12/31
BLK37612,CUERO     ,MARACANA                      ,AMADOU                        ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2020/12/16
BLK29161,CUERO     ,ROMULO METALIZADO             ,CAOBA                         ,15-17,ACONDICIONADO  ,REPROCESO           ,         2,ROMULO LTDA         ,2018/12/31
BLK30830,CUERO     ,ROMULO METALIZADO             ,ORO VIEJO                     ,15-17,ACONDICIONADO  ,REPROCESO           ,        20,                    ,2018/12/31
BLK46493,CUERO     ,ROMULO METALIZADO             ,ORO VIEJO                     ,14-16,ACONDICIONADO  ,REPROCESO           ,         3,VARIOS              ,2023/12/14
BLK38425,CUERO     ,ROMULO METALIZADO             ,ORO VIEJO                     ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         5,                    ,2019/12/17
BLK40537,CUERO     ,ROMULO METALIZADO             ,ORO VIEJO                     ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         2,                    ,2021/12/28
BLK32221,CUERO     ,CHAROL SICILIA                ,BLANCO                        ,15-17,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2019/12/19
BLK35934,CUERO     ,CHAROL SICILIA                ,NUEZ MOSCADA                  ,15-17,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2019/12/20
BLK30034,CUERO     ,ROMULO M                      ,BEIGE                         ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         6,                    ,2018/12/31
BLK27398,CUERO     ,MONTECARLO                    ,CAFE                          ,12-14,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2018/12/31
BLK31455,CUERO     ,BRILLANIL METALIZADO          ,PELTRE                        ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2019/12/03
BLK35949,CUERO     ,BRILLANIL METALIZADO          ,PELTRE                        ,15-17,ACONDICIONADO  ,REPROCESO           ,         6,VARIOS              ,2019/12/20
BLK35836,CUERO     ,BRILLANIL METALIZADO          ,PELTRE                        ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,        10,VARIOS              ,2018/12/31
UNK15744,CUERO     ,BRILLANIL METALIZADO          ,AZUL OBISPO                   ,10-12,ACONDICIONADO  ,REPROCESO           ,         6,                    ,2018/12/31
BLK31499,CUERO     ,MARBELLA SABRINA              ,CHOCOLATE                     ,12-14,ACONDICIONADO  ,REPROCESO           ,         2,                    ,2019/12/03
BLK31449,CUERO     ,FLORENCE                      ,AVELLANA                      ,11-13,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2019/12/19
BLK30939,CUERO     ,ROMULO T                      ,NEGRO                         ,18-20,ACONDICIONADO  ,REP. ALMACEN        ,        60,                    ,2018/12/31
BLK37643,CUERO     ,MORPHO                        ,NEGRO                         ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         3,                    ,2019/12/24
BLK37641,CUERO     ,MORPHO                        ,CAFE                          ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         3,                    ,2019/12/24
BLK46491,CUERO     ,MORPHO                        ,ROJO GRANATE                  ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         5,VARIOS              ,2023/12/14
BLK37642,CUERO     ,MORPHO                        ,MOSTAZA                       ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         5,                    ,2019/12/24
BLK37640,CUERO     ,MORPHO                        ,AZUL NOCHE                    ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         4,                    ,2019/12/24
BLK37645,CUERO     ,MORPHO                        ,VERDE ACEITUNA                ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         5,                    ,2019/12/24
BLK33708,CUERO     ,NINFA                         ,NEGRO                         ,15-17,ACONDICIONADO  ,REPROCESO           ,         9,ROMULO LTDA         ,2018/12/31
BLK40086,CUERO     ,NINFA                         ,CAFE                          ,14-16,ACONDICIONADO  ,REPROCESO           ,         3,VARIOS              ,2019/12/20
BLK38477,CUERO     ,NINFA                         ,CAFE                          ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,        21,VARIOS              ,2020/12/14
BLK31365,CUERO     ,NINFA                         ,MOSTAZA                       ,15-17,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2018/12/31
BLK32706,CUERO     ,OBELISCO                      ,MOSTAZA                       ,15-17,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2019/12/19
BLK37603,CUERO     ,CROAC                         ,NEGRO                         ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         6,                    ,2019/12/24
BLK37601,CUERO     ,CROAC                         ,CAFE                          ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         5,                    ,2019/12/24
BLK37604,CUERO     ,CROAC                         ,ROJO                          ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         5,                    ,2019/12/24
BLK37602,CUERO     ,CROAC                         ,MOSTAZA                       ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         5,                    ,2019/12/24
BLK37600,CUERO     ,CROAC                         ,AZUL NOCHE                    ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         6,                    ,2019/12/24
BLK37605,CUERO     ,CROAC                         ,VERDE ACEITUNA                ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         5,                    ,2019/12/24
BLK38426,CUERO     ,PUPA                          ,BEIGE                         ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/17
BLK38896,CUERO     ,PUPA                          ,NARANJA                       ,14-16,ACONDICIONADO  ,REPROCESO           ,         3,VARIOS              ,2019/07/12
BLK38777,CUERO     ,PUPA                          ,VERDE ACEITUNA                ,18-20,ACONDICIONADO  ,REP. ALMACEN        ,         8,VARIOS              ,2019/12/23
BLK31268,CUERO     ,HARVEST                       ,CAFE                          ,18-20,ACONDICIONADO  ,REPROCESO           ,         2,                    ,2019/12/04
BLK31420,CUERO     ,VARESE                        ,MIEL                          ,14-16,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2019/12/19
UNK17277,CUERO     ,PESCARA                       ,VERDE                         ,15-17,ACONDICIONADO  ,REPROCESO           ,         2,                    ,2018/12/31
BLK32564,CUERO     ,NAPA PLANTILLA                ,ABEDUL                        ,12-14,ACONDICIONADO  ,REP. ALMACEN        ,         2,                    ,2019/12/03
BLK34956,CUERO     ,NAPA PLANTILLA                ,ORO PALIDO                    ,11-13,ACONDICIONADO  ,REP. ALMACEN        ,        13,                    ,2019/12/03
BLK32806,CUERO     ,ARO LISO                      ,COGNAC                        ,16-18,ACONDICIONADO  ,REPROCESO           ,         1,ARTURO ROA          ,2019/12/19
UNK19050,CUERO     ,BENEVENTO                     ,NEGRO                         ,11-13,ACONDICIONADO  ,REPROCESO           ,        34,                    ,2018/12/31
UNK24696,CUERO     ,PORCELANATO                   ,BLANCO                        ,10-12,ACONDICIONADO  ,PRODUCCION          ,        28,VARIOS              ,2022/10/21
UNK26480,CUERO     ,PORCELANATO                   ,BLANCO                        ,10-12,ACONDICIONADO  ,PRODUCCION          ,        46,VARIOS              ,2024/06/25
UNK26521,CUERO     ,PORCELANATO                   ,BLANCO                        ,10-12,ACONDICIONADO  ,PRODUCCION          ,       100,VARIOS              ,2024/07/29
BLK46156,CUERO     ,PORCELANATO                   ,BLANCO                        ,10-12,ACONDICIONADO  ,REPROCESO           ,        12,VARIOS              ,2023/11/03
BLK46524,CUERO     ,PORCELANATO                   ,BLANCO                        ,10-12,ACONDICIONADO  ,REPROCESO           ,        19,VARIOS              ,2023/12/13
BLK43745,CUERO     ,PORCELANATO                   ,BLANCO                        ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         3,VARIOS              ,2022/06/06
BLK46195,CUERO     ,PORCELANATO                   ,BLANCO                        ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,        58,VARIOS              ,2023/11/15
BLK38140,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,PRODUCCION          ,         1,VARIOS              ,2019/12/23
BLK40514,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,PRODUCCION          ,         3,VARIOS              ,2021/12/28
BLK36385,CUERO     ,PORCELANATO                   ,NEGRO                         ,11-13,ACONDICIONADO  ,REPROCESO           ,         3,                    ,2018/12/31
BLK37199,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,        35,VARIOS              ,2018/12/31
BLK37594,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2019/12/23
BLK45646,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2023/07/04
BLK46539,CUERO     ,PORCELANATO                   ,NEGRO                         ,     ,ACONDICIONADO  ,REPROCESO           ,        14,                    ,2023/12/20
BLK47547,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,        42,VARIOS              ,2024/07/30
BLK47606,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,        10,VARIOS              ,2024/08/08
BLK33704,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,         4,VARIOS              ,2019/12/05
BLK37683,CUERO     ,PORCELANATO                   ,NEGRO                         ,12-14,ACONDICIONADO  ,REPROCESO           ,        17,VARIOS              ,2019/02/12
BLK38548,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,         4,VARIOS              ,2020/12/14
BLK39200,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,        29,VARIOS              ,2019/08/08
BLK40078,CUERO     ,PORCELANATO                   ,NEGRO                         ,     ,ACONDICIONADO  ,REPROCESO           ,        33,                    ,2020/01/07
BLK38822,CUERO     ,PORCELANATO                   ,NEGRO                         ,13-15,ACONDICIONADO  ,REPROCESO           ,        19,VARIOS              ,2019/12/20
BLK39134,CUERO     ,PORCELANATO                   ,NEGRO                         ,     ,ACONDICIONADO  ,REPROCESO           ,        95,                    ,2019/11/01
BLK41690,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2021/02/22
BLK46481,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2023/12/13
BLK36195,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2019/12/23
BLK37861,CUERO     ,PORCELANATO                   ,NEGRO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2019/12/20
BLK35137,CUERO     ,PORCELANATO                   ,VINOTINTO                     ,10-12,ACONDICIONADO  ,REPROCESO           ,         2,                    ,2019/12/19
BLK35596,CUERO     ,PORCELANATO                   ,VINOTINTO                     ,     ,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2019/12/21
BLK35892,CUERO     ,PORCELANATO                   ,VINOTINTO                     ,10-12,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2020/12/30
BLK37428,CUERO     ,PORCELANATO                   ,VINOTINTO                     ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         3,                    ,2020/12/14
BLK44206,CUERO     ,PORCELANATO                   ,ROJO                          ,10-12,ACONDICIONADO  ,REPROCESO           ,         8,VARIOS              ,2023/12/20
BLK43719,CUERO     ,PORCELANATO                   ,ROJO                          ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,        12,VARIOS              ,2022/06/06
BLK35943,CUERO     ,PORCELANATO                   ,AZUL INDIGO                   ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2019/12/20
BLK40088,CUERO     ,PORCELANATO                   ,AZUL INDIGO                   ,10-12,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2023/11/08
BLK37064,CUERO     ,PORCELANATO                   ,FUCSIA                        ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         1,VARIOS              ,2019/12/20
BLK40946,CUERO     ,PORCELANATO                   ,FUCSIA                        ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         2,                    ,2021/12/28
BLK38236,CUERO     ,PORCELANATO                   ,ALMENDRA                      ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2020/12/14
BLK34796,CUERO     ,PORCELANATO                   ,BEIGE CLARO                   ,10-12,ACONDICIONADO  ,REPROCESO           ,         4,VARIOS              ,2019/12/23
BLK35063,CUERO     ,PORCELANATO                   ,CHOCOLATE                     ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2019/12/03
BLK38261,CUERO     ,PORCELANATO                   ,CHOCOLATE                     ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2019/12/17
BLK43746,CUERO     ,PORCELANATO                   ,CHOCOLATE                     ,10-12,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2022/06/06
BLK36464,CUERO     ,PORCELANATO                   ,VIOLETA PASTEL                ,10-12,ACONDICIONADO  ,REPROCESO           ,         6,VARIOS              ,2019/12/23
BLK33960,CUERO     ,PORCELANATO                   ,BLANCO AZULIN                 ,11-13,ACONDICIONADO  ,REPROCESO           ,         1,                    ,2018/12/31
BLK40326,CUERO     ,PORCELANATO                   ,BLANCO AZULIN                 ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         4,                    ,2021/12/28
BLK38563,CUERO     ,PORCELANATO                   ,TAUPE                         ,     ,ACONDICIONADO  ,REPROCESO           ,         3,                    ,2019/12/23
BLK37856,CUERO     ,PORCELANATO                   ,TAUPE                         ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         1,LIZ                 ,2019/12/20
BLK38524,CUERO     ,PORCELANATO                   ,AZUL INDIGO                   ,10-12,ACONDICIONADO  ,REPROCESO           ,        62,VARIOS              ,2019/05/29
BLK38063,CUERO     ,PORCELANATO                   ,ROJO CINTA                    ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2019/12/19
BLK38237,CUERO     ,PORCELANATO                   ,PLATA                         ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2020/12/14
BLK38235,CUERO     ,PORCELANATO                   ,FRAMBUESA                     ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2020/12/14
BLK44669,CUERO     ,PORCELANATO                   ,TAN                           ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         1,VARIOS              ,2022/11/28
BLK36591,CUERO     ,PORCELANATO                   ,ROJO CARMIN                   ,10-12,ACONDICIONADO  ,REPROCESO           ,         3,VARIOS              ,2019/12/23
BLK38215,CUERO     ,PORCELANATO                   ,NUDE                          ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/17
BLK37072,CUERO     ,PORCELANATO                   ,ROJO ESCARLATA                ,10-12,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2019/12/20
BLK35126,CUERO     ,PORCELANATO                   ,AZUL OBISPO                   ,     ,ACONDICIONADO  ,REPROCESO           ,         2,                    ,2018/12/31
BLK46817,CUERO     ,PORCELANATO                   ,TALCO                         ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2024/02/26
BLK34396,CUERO     ,ROMANC                        ,ROJO ESCARLATA                ,15-17,ACONDICIONADO  ,REP. ALMACEN        ,         2,                    ,2019/12/19
BLK38439,CUERO     ,NAPA DIANE                    ,MIEL                          ,11-13,ACONDICIONADO  ,REPROCESO           ,        15,VARIOS              ,2019/05/13
BLK35222,CUERO     ,TRENTINO                      ,COGNAC                        ,12-14,ACONDICIONADO  ,PRODUCCION          ,         1,ALMACEN             ,2019/12/20
UNK19591,CUERO     ,TRENTINO                      ,COGNAC                        ,14-16,ACONDICIONADO  ,PRODUCCION          ,         4,                    ,2019/12/13
BLK36056,CUERO     ,TRENTINO                      ,COGNAC                        ,14-16,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2018/12/31
UNK19601,CUERO     ,TRENTINO                      ,MANI                          ,14-16,ACONDICIONADO  ,PRODUCCION          ,         2,                    ,2019/12/13
UNK19633,CUERO     ,TRENTINO                      ,MANI                          ,14-16,ACONDICIONADO  ,PRODUCCION          ,         2,                    ,2019/12/13
BLK38456,CUERO     ,GUMMY                         ,CHOCOLATE                     ,18-20,ACONDICIONADO  ,REP. ALMACEN        ,         4,VARIOS              ,2019/12/24
BLK39404,CUERO     ,ALICANTE                      ,NEGRO                         ,14-16,ACONDICIONADO  ,REPROCESO           ,        12,VARIOS              ,2019/09/02
BLK39367,CUERO     ,PORCELANATO TORTUGA           ,AZUL                          ,10-12,ACONDICIONADO  ,REPROCESO           ,         1,LUCAS SOLER         ,2019/08/28
BLK39851,CUERO     ,PORCELANATO TORTUGA           ,BLANCO AZULIN                 ,10-12,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2019/12/23
BLK41213,CUERO     ,BOX RIZZ                      ,                              ,13-15,ACONDICIONADO  ,REPROCESO           ,         6,                    ,2021/12/28
BLK46973,CUERO     ,BOX RIZZ                      ,NEGRO                         ,14-16,ACONDICIONADO  ,PRODUCCION          ,        16,VARIOS              ,2024/04/03
BLK44812,CUERO     ,BOX RIZZ                      ,NEGRO                         ,14-16,ACONDICIONADO  ,REPROCESO           ,         2,VARIOS              ,2023/12/20
BLK46537,CUERO     ,BOX RIZZ                      ,NEGRO                         ,13-15,ACONDICIONADO  ,REPROCESO           ,         3,VARIOS              ,2023/12/20
BLK46426,CUERO     ,BOX RIZZ                      ,NEGRO                         ,13-15,ACONDICIONADO  ,REPROCESO           ,         6,VARIOS              ,2023/12/20
BLK45501,CUERO     ,BOX RIZZ                      ,NEGRO                         ,13-15,ACONDICIONADO  ,REPROCESO           ,         1,VARIOS              ,2023/05/26
BLK41255,CUERO     ,BOX RIZZ                      ,NEGRO                         ,13-15,ACONDICIONADO  ,REP. ALMACEN        ,         1,                    ,2021/12/28
BLK46427,CUERO     ,BOX RIZZ                      ,NEGRO                         ,13-15,ACONDICIONADO  ,REP. ALMACEN        ,         2,VARIOS              ,2023/11/30
BLK46431,CUERO     ,BOX RIZZ                      ,NEGRO                         ,13-15,ACONDICIONADO  ,REP. ALMACEN        ,         2,VARIOS              ,2023/11/30
BLK46532,CUERO     ,BOX RIZZ                      ,NEGRO                         ,14-16,ACONDICIONADO  ,REP. ALMACEN        ,         2,VARIOS              ,2023/12/20
BLK40887,CUERO     ,BOX RIZZ                      ,VINOTINTO                     ,13-15,ACONDICIONADO  ,REPROCESO           ,         4,VARIOS              ,2021/12/28
BLK47417,CUERO     ,BOX RIZZ                      ,CHERRY                        ,13-15,ACONDICIONADO  ,REPROCESO           ,        12,VARIOS              ,2024/08/16
BLK40485,CUERO     ,BOX RIZZ                      ,VINOUVA                       ,13-15,ACONDICIONADO  ,REP. ALMACEN        ,         7,                    ,2021/12/28
BLK45259,CUERO     ,TENNIS                        ,BLANCO                        ,14-16,ACONDICIONADO  ,REPROCESO           ,        24,BAY SIDE            ,2023/04/20
BLK43355,CUERO     ,TENNIS                        ,BLANCO                        ,14-16,ACONDICIONADO  ,REPROCESO           ,         6,VARIOS              ,2022/05/10
BLK45207,CUERO     ,TENNIS                        ,NEGRO                         ,13-15,ACONDICIONADO  ,REPROCESO           ,        18,VARIOS              ,2023/04/03
LAB00049,CUERO     ,GLOVING                       ,BLANCO                        ,10-12,ACONDICIONADO  ,PRODUCCION          ,         2,VARIOS              ,2023/05/06
LAB00065,CUERO     ,GLOVING                       ,NEGRO                         ,14-16,ACONDICIONADO  ,PRODUCCION          ,         4,A.F.                ,2023/10/13
UNK25860,CUERO     ,GLOVING                       ,NEGRO                         ,14-16,ACONDICIONADO  ,PRODUCCION          ,         7,ROMULO LTDA         ,2024/02/02
BLK46739,CUERO     ,GLOVING                       ,NEGRO                         ,14-16,ACONDICIONADO  ,PRODUCCION          ,         1,ROMULO LTDA         ,2024/03/04
LAB00066,CUERO     ,GLOVING                       ,CAFE                          ,14-16,ACONDICIONADO  ,PRODUCCION          ,         5,A.F.                ,2023/10/13
LAB00068,CUERO     ,GLOVING                       ,AZUL                          ,14-16,ACONDICIONADO  ,PRODUCCION          ,         2,A.F.                ,2023/10/13
LAB00046,CUERO     ,GLOVING                       ,MIEL                          ,10-12,ACONDICIONADO  ,PRODUCCION          ,         2,VARIOS              ,2023/05/06
UNK26181,CUERO     ,GLOVING                       ,MIEL                          ,14-16,ACONDICIONADO  ,PRODUCCION          ,        70,ROMULO LTDA         ,2024/03/13
LAB00101,CUERO     ,GLOVING                       ,MIEL                          ,14-16,ACONDICIONADO  ,PRODUCCION          ,         2,VARIOS              ,2024/04/05
